Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
Sc6Al26N32,xtal_56,-413.9243469238281,-6.4675679206848145,db://8/xtal_56.cif,8
Sc6Al26N32,xtal_57,-417.07427978515625,-6.516785621643066,db://8/xtal_57.cif,8
Sc6Al26N32,xtal_58,-422.07891845703125,-6.594983100891113,db://8/xtal_58.cif,8
Sc6Al26N32,xtal_59,-414.1238098144531,-6.47068452835083,db://8/xtal_59.cif,8
Sc6Al26N32,xtal_61,-405.7092590332031,-6.339207172393799,db://8/xtal_61.cif,8
Sc6Al26N32,xtal_62,-412.60491943359375,-6.446951866149902,db://8/xtal_62.cif,8
Sc6Al26N32,xtal_65,-411.2987976074219,-6.426543712615967,db://8/xtal_65.cif,8
Sc6Al26N32,xtal_67,-405.8157043457031,-6.340870380401611,db://8/xtal_67.cif,8
Sc6Al26N32,xtal_68,-446.63836669921875,-6.978724479675293,db://8/xtal_68.cif,8
Sc6Al26N32,xtal_69,-403.4125061035156,-6.303320407867432,db://8/xtal_69.cif,8
Sc6Al26N32,xtal_70,-399.23382568359375,-6.238028526306152,db://8/xtal_70.cif,8
Sc6Al26N32,xtal_72,-443.3065490722656,-6.92666482925415,db://8/xtal_72.cif,8
Sc6Al26N32,xtal_76,-409.45318603515625,-6.397706031799316,db://8/xtal_76.cif,8
Sc6Al26N32,xtal_77,-412.4034423828125,-6.443803787231445,db://8/xtal_77.cif,8
Sc6Al26N32,xtal_78,-433.5423889160156,-6.774099826812744,db://8/xtal_78.cif,8
Sc6Al26N32,xtal_8,-407.2899169921875,-6.36390495300293,db://8/xtal_8.cif,8
Sc6Al26N32,xtal_82,-399.8572692871094,-6.247769832611084,db://8/xtal_82.cif,8
Sc6Al26N32,xtal_83,-405.81109619140625,-6.340798377990723,db://8/xtal_83.cif,8
Sc6Al26N32,xtal_86,-419.9174499511719,-6.5612101554870605,db://8/xtal_86.cif,8
Sc6Al26N32,xtal_89,-371.18560791015625,-5.799775123596191,db://8/xtal_89.cif,8
Sc6Al26N32,xtal_90,-406.5286560058594,-6.352010250091553,db://8/xtal_90.cif,8
Sc6Al26N32,xtal_91,-401.2548522949219,-6.269607067108154,db://8/xtal_91.cif,8
Sc6Al26N32,xtal_92,-418.3642272949219,-6.536941051483154,db://8/xtal_92.cif,8
Sc6Al26N32,xtal_95,-399.92987060546875,-6.248904228210449,db://8/xtal_95.cif,8
Sc6Al26N32,xtal_96,-410.910400390625,-6.420475006103516,db://8/xtal_96.cif,8
Sc6Al26N32,xtal_97,-432.2464599609375,-6.753850936889648,db://8/xtal_97.cif,8
Sc6Al26N32,xtal_1,-431.72576904296875,-6.745715141296387,db://10/xtal_1.cif,10
Sc6Al26N32,xtal_10,-429.153564453125,-6.705524444580078,db://10/xtal_10.cif,10
Sc3Al13N16,xtal_100,-215.86744689941406,-6.7458577156066895,db://10/xtal_100.cif,10
Sc3Al13N16,xtal_12,-200.4573516845703,-6.264292240142822,db://10/xtal_12.cif,10
Sc3Al13N16,xtal_14,-217.02157592773438,-6.781924247741699,db://10/xtal_14.cif,10
Sc6Al26N32,xtal_16,-411.2510070800781,-6.425796985626221,db://10/xtal_16.cif,10
Sc6Al26N32,xtal_20,-417.9606628417969,-6.530635356903076,db://10/xtal_20.cif,10
Sc3Al13N16,xtal_23,-211.90162658691406,-6.6219258308410645,db://10/xtal_23.cif,10
Sc6Al26N32,xtal_24,-406.594970703125,-6.353046417236328,db://10/xtal_24.cif,10
Sc3Al13N16,xtal_30,-216.6901397705078,-6.771566867828369,db://10/xtal_30.cif,10
Sc6Al26N32,xtal_32,-417.2632751464844,-6.519738674163818,db://10/xtal_32.cif,10
Sc3Al13N16,xtal_33,-201.6182861328125,-6.300571441650391,db://10/xtal_33.cif,10
Sc3Al13N16,xtal_34,-209.28146362304688,-6.540045738220215,db://10/xtal_34.cif,10
Sc3Al13N16,xtal_36,-212.88800048828125,-6.652750015258789,db://10/xtal_36.cif,10
Sc3Al13N16,xtal_39,-215.25076293945312,-6.72658634185791,db://10/xtal_39.cif,10
Sc3Al13N16,xtal_41,-197.1800079345703,-6.161875247955322,db://10/xtal_41.cif,10
Sc3Al13N16,xtal_42,-207.826904296875,-6.494590759277344,db://10/xtal_42.cif,10
Sc3Al13N16,xtal_43,-214.38209533691406,-6.6994404792785645,db://10/xtal_43.cif,10
Sc6Al26N32,xtal_46,-400.8257751464844,-6.262902736663818,db://10/xtal_46.cif,10
Sc3Al13N16,xtal_48,-202.9915313720703,-6.343485355377197,db://10/xtal_48.cif,10
Sc6Al26N32,xtal_49,-428.22540283203125,-6.691021919250488,db://10/xtal_49.cif,10
Sc6Al26N32,xtal_5,-420.47296142578125,-6.569890022277832,db://10/xtal_5.cif,10
Sc3Al13N16,xtal_50,-202.1663055419922,-6.317697048187256,db://10/xtal_50.cif,10
Sc3Al13N16,xtal_52,-214.42059326171875,-6.700643539428711,db://10/xtal_52.cif,10
Sc3Al13N16,xtal_53,-209.5254364013672,-6.547669887542725,db://10/xtal_53.cif,10
Sc3Al13N16,xtal_54,-196.51239013671875,-6.141012191772461,db://10/xtal_54.cif,10
Sc3Al13N16,xtal_56,-215.0816192626953,-6.7213006019592285,db://10/xtal_56.cif,10
Sc3Al13N16,xtal_57,-220.1727294921875,-6.880397796630859,db://10/xtal_57.cif,10
Sc3Al13N16,xtal_58,-212.21583557128906,-6.631744861602783,db://10/xtal_58.cif,10
Sc3Al13N16,xtal_59,-199.6444549560547,-6.238889217376709,db://10/xtal_59.cif,10
Sc3Al13N16,xtal_60,-196.50433349609375,-6.14076042175293,db://10/xtal_60.cif,10
Sc6Al26N32,xtal_61,-422.7534484863281,-6.605522632598877,db://10/xtal_61.cif,10
Sc3Al13N16,xtal_62,-207.4361114501953,-6.4823784828186035,db://10/xtal_62.cif,10
Sc6Al26N32,xtal_64,-405.19927978515625,-6.331238746643066,db://10/xtal_64.cif,10
Sc3Al13N16,xtal_65,-210.09019470214844,-6.565318584442139,db://10/xtal_65.cif,10
Sc3Al13N16,xtal_67,-206.1079559326172,-6.440873622894287,db://10/xtal_67.cif,10
Sc6Al26N32,xtal_7,-422.39215087890625,-6.59987735748291,db://10/xtal_7.cif,10
Sc6Al26N32,xtal_73,-421.4815979003906,-6.5856499671936035,db://10/xtal_73.cif,10
Sc6Al26N32,xtal_74,-400.3517761230469,-6.255496501922607,db://10/xtal_74.cif,10
Sc6Al26N32,xtal_77,-395.8395080566406,-6.18499231338501,db://10/xtal_77.cif,10
Sc6Al26N32,xtal_79,-404.25958251953125,-6.316555976867676,db://10/xtal_79.cif,10
Sc6Al26N32,xtal_8,-432.35968017578125,-6.755620002746582,db://10/xtal_8.cif,10
Sc3Al13N16,xtal_81,-197.871826171875,-6.183494567871094,db://10/xtal_81.cif,10
Sc6Al26N32,xtal_88,-412.7625427246094,-6.4494147300720215,db://10/xtal_88.cif,10
Sc6Al26N32,xtal_89,-421.852783203125,-6.591449737548828,db://10/xtal_89.cif,10
Sc6Al26N32,xtal_9,-415.75885009765625,-6.496232032775879,db://10/xtal_9.cif,10
Sc3Al13N16,xtal_90,-219.28567504882812,-6.852677345275879,db://10/xtal_90.cif,10
Sc3Al13N16,xtal_92,-197.31182861328125,-6.165994644165039,db://10/xtal_92.cif,10
Sc3Al13N16,xtal_95,-198.3447265625,-6.198272705078125,db://10/xtal_95.cif,10
Sc6Al26N32,xtal_10,-386.43731689453125,-6.038083076477051,db://11/xtal_10.cif,11
Sc6Al26N32,xtal_11,-416.92706298828125,-6.5144853591918945,db://11/xtal_11.cif,11
Sc6Al26N32,xtal_12,-424.1865539550781,-6.627914905548096,db://11/xtal_12.cif,11
Sc6Al26N32,xtal_14,-401.92022705078125,-6.280003547668457,db://11/xtal_14.cif,11
Sc6Al26N32,xtal_17,-414.8218994140625,-6.481592178344727,db://11/xtal_17.cif,11
Sc6Al26N32,xtal_18,-415.6082763671875,-6.493879318237305,db://11/xtal_18.cif,11
Sc6Al26N32,xtal_19,-398.87896728515625,-6.232483863830566,db://11/xtal_19.cif,11
Sc6Al26N32,xtal_22,-388.4396057128906,-6.069368839263916,db://11/xtal_22.cif,11
Sc6Al26N32,xtal_23,-415.2647399902344,-6.488511562347412,db://11/xtal_23.cif,11
Sc6Al26N32,xtal_24,-411.0682678222656,-6.4229416847229,db://11/xtal_24.cif,11
Sc6Al26N32,xtal_25,-415.3858337402344,-6.490403652191162,db://11/xtal_25.cif,11
Sc6Al26N32,xtal_26,-431.5477294921875,-6.74293327331543,db://11/xtal_26.cif,11
Sc6Al26N32,xtal_28,-417.2664489746094,-6.5197882652282715,db://11/xtal_28.cif,11
Sc6Al26N32,xtal_32,-398.651123046875,-6.228923797607422,db://11/xtal_32.cif,11
Sc6Al26N32,xtal_33,-405.37677001953125,-6.334012031555176,db://11/xtal_33.cif,11
Sc6Al26N32,xtal_35,-427.81634521484375,-6.684630393981934,db://11/xtal_35.cif,11
Sc6Al26N32,xtal_37,-409.7156066894531,-6.401806354522705,db://11/xtal_37.cif,11
Sc6Al26N32,xtal_39,-405.9310302734375,-6.342672348022461,db://11/xtal_39.cif,11
Sc6Al26N32,xtal_4,-408.6832580566406,-6.38567590713501,db://11/xtal_4.cif,11
Sc6Al26N32,xtal_40,-417.4032287597656,-6.521925449371338,db://11/xtal_40.cif,11
Sc6Al26N32,xtal_41,-409.7199401855469,-6.40187406539917,db://11/xtal_41.cif,11
Sc6Al26N32,xtal_43,-418.4271240234375,-6.537923812866211,db://11/xtal_43.cif,11
Sc6Al26N32,xtal_44,-417.5240173339844,-6.523812770843506,db://11/xtal_44.cif,11
Sc6Al26N32,xtal_45,-406.3885498046875,-6.349821090698242,db://11/xtal_45.cif,11
Sc6Al26N32,xtal_46,-407.3071594238281,-6.3641743659973145,db://11/xtal_46.cif,11
Sc6Al26N32,xtal_47,-403.9457092285156,-6.311651706695557,db://11/xtal_47.cif,11
Sc6Al26N32,xtal_49,-432.1572570800781,-6.752457141876221,db://11/xtal_49.cif,11
Sc6Al26N32,xtal_52,-389.7353210449219,-6.089614391326904,db://11/xtal_52.cif,11
Sc6Al26N32,xtal_54,-402.8033752441406,-6.293802738189697,db://11/xtal_54.cif,11
Sc6Al26N32,xtal_58,-418.8861083984375,-6.545095443725586,db://11/xtal_58.cif,11
Sc6Al26N32,xtal_61,-415.0945129394531,-6.485851764678955,db://11/xtal_61.cif,11
Sc6Al26N32,xtal_62,-431.7909240722656,-6.74673318862915,db://11/xtal_62.cif,11
Sc6Al26N32,xtal_63,-398.3265075683594,-6.223851680755615,db://11/xtal_63.cif,11
Sc6Al26N32,xtal_64,-420.2041015625,-6.5656890869140625,db://11/xtal_64.cif,11
Sc6Al26N32,xtal_66,-411.95794677734375,-6.436842918395996,db://11/xtal_66.cif,11
Sc6Al26N32,xtal_7,-408.3919372558594,-6.381124019622803,db://11/xtal_7.cif,11
Sc6Al26N32,xtal_76,-423.7466125488281,-6.6210408210754395,db://11/xtal_76.cif,11
Sc6Al26N32,xtal_77,-397.95751953125,-6.218086242675781,db://11/xtal_77.cif,11
Sc6Al26N32,xtal_8,-395.0509033203125,-6.172670364379883,db://11/xtal_8.cif,11
Sc6Al26N32,xtal_80,-443.25518798828125,-6.9258623123168945,db://11/xtal_80.cif,11
Sc6Al26N32,xtal_81,-399.0157470703125,-6.234621047973633,db://11/xtal_81.cif,11
Sc6Al26N32,xtal_84,-420.3428955078125,-6.56785774230957,db://11/xtal_84.cif,11
Sc6Al26N32,xtal_85,-413.7402648925781,-6.464691638946533,db://11/xtal_85.cif,11
Sc6Al26N32,xtal_88,-411.6556701660156,-6.432119846343994,db://11/xtal_88.cif,11
Sc6Al26N32,xtal_9,-409.8477478027344,-6.403871059417725,db://11/xtal_9.cif,11
Sc6Al26N32,xtal_91,-396.3216247558594,-6.192525386810303,db://11/xtal_91.cif,11
Sc6Al26N32,xtal_92,-388.6046447753906,-6.0719475746154785,db://11/xtal_92.cif,11
Sc6Al26N32,xtal_93,-399.35308837890625,-6.23989200592041,db://11/xtal_93.cif,11
Sc6Al26N32,xtal_94,-406.4504699707031,-6.350788593292236,db://11/xtal_94.cif,11
Sc6Al26N32,xtal_97,-410.32794189453125,-6.411374092102051,db://11/xtal_97.cif,11
Sc6Al26N32,xtal_10,-418.1483459472656,-6.533567905426025,db://12/xtal_10.cif,12
Sc6Al26N32,xtal_100,-434.78265380859375,-6.793478965759277,db://12/xtal_100.cif,12
Sc6Al26N32,xtal_11,-413.1757507324219,-6.455871105194092,db://12/xtal_11.cif,12
Sc6Al26N32,xtal_12,-402.8753356933594,-6.29492712020874,db://12/xtal_12.cif,12
Sc6Al26N32,xtal_15,-391.6589660644531,-6.11967134475708,db://12/xtal_15.cif,12
Sc6Al26N32,xtal_16,-393.26165771484375,-6.144713401794434,db://12/xtal_16.cif,12
Sc6Al26N32,xtal_18,-400.3432922363281,-6.255363941192627,db://12/xtal_18.cif,12
Sc6Al26N32,xtal_19,-415.0961608886719,-6.485877513885498,db://12/xtal_19.cif,12
Sc6Al26N32,xtal_21,-405.0722961425781,-6.329254627227783,db://12/xtal_21.cif,12
Sc6Al26N32,xtal_23,-407.88543701171875,-6.3732099533081055,db://12/xtal_23.cif,12
Sc6Al26N32,xtal_26,-423.7647399902344,-6.621324062347412,db://12/xtal_26.cif,12
Sc6Al26N32,xtal_28,-431.33197021484375,-6.739562034606934,db://12/xtal_28.cif,12
Sc6Al26N32,xtal_29,-425.5024719238281,-6.6484761238098145,db://12/xtal_29.cif,12
Sc6Al26N32,xtal_3,-398.524658203125,-6.226947784423828,db://12/xtal_3.cif,12
Sc6Al26N32,xtal_30,-418.60369873046875,-6.540682792663574,db://12/xtal_30.cif,12
Sc6Al26N32,xtal_31,-412.9945983886719,-6.453040599822998,db://12/xtal_31.cif,12
Sc6Al26N32,xtal_35,-396.4985046386719,-6.195289134979248,db://12/xtal_35.cif,12
Sc6Al26N32,xtal_40,-413.4989929199219,-6.460921764373779,db://12/xtal_40.cif,12
Sc6Al26N32,xtal_43,-425.1716613769531,-6.643307209014893,db://12/xtal_43.cif,12
Sc6Al26N32,xtal_45,-419.4983825683594,-6.554662227630615,db://12/xtal_45.cif,12
Sc6Al26N32,xtal_46,-433.8929138183594,-6.779576778411865,db://12/xtal_46.cif,12
Sc6Al26N32,xtal_47,-408.304443359375,-6.379756927490234,db://12/xtal_47.cif,12
Sc6Al26N32,xtal_48,-408.0507507324219,-6.375792980194092,db://12/xtal_48.cif,12
Sc6Al26N32,xtal_5,-380.078369140625,-5.938724517822266,db://12/xtal_5.cif,12
Sc6Al26N32,xtal_50,-409.4200439453125,-6.397188186645508,db://12/xtal_50.cif,12
Sc6Al26N32,xtal_51,-408.4725036621094,-6.382382869720459,db://12/xtal_51.cif,12
Sc6Al26N32,xtal_55,-390.32733154296875,-6.098864555358887,db://12/xtal_55.cif,12
Sc6Al26N32,xtal_58,-416.2355651855469,-6.50368070602417,db://12/xtal_58.cif,12
Sc6Al26N32,xtal_59,-400.13250732421875,-6.252070426940918,db://12/xtal_59.cif,12
Sc6Al26N32,xtal_6,-432.5648498535156,-6.758825778961182,db://12/xtal_6.cif,12
Sc6Al26N32,xtal_61,-371.8987121582031,-5.810917377471924,db://12/xtal_61.cif,12
Sc6Al26N32,xtal_62,-396.9628601074219,-6.202544689178467,db://12/xtal_62.cif,12
Sc6Al26N32,xtal_64,-384.8244323730469,-6.012881755828857,db://12/xtal_64.cif,12
Sc6Al26N32,xtal_66,-410.7352294921875,-6.41773796081543,db://12/xtal_66.cif,12
Sc6Al26N32,xtal_67,-435.0628662109375,-6.797857284545898,db://12/xtal_67.cif,12
Sc6Al26N32,xtal_69,-400.9626159667969,-6.265040874481201,db://12/xtal_69.cif,12
Sc6Al26N32,xtal_71,-410.2573547363281,-6.410271167755127,db://12/xtal_71.cif,12
Sc6Al26N32,xtal_72,-430.7389221191406,-6.730295658111572,db://12/xtal_72.cif,12
Sc6Al26N32,xtal_73,-428.2948913574219,-6.692107677459717,db://12/xtal_73.cif,12
Sc6Al26N32,xtal_75,-412.76568603515625,-6.449463844299316,db://12/xtal_75.cif,12
Sc6Al26N32,xtal_77,-415.9659729003906,-6.4994683265686035,db://12/xtal_77.cif,12
Sc6Al26N32,xtal_79,-427.7929992675781,-6.684265613555908,db://12/xtal_79.cif,12
Sc6Al26N32,xtal_83,-376.82366943359375,-5.887869834899902,db://12/xtal_83.cif,12
Sc6Al26N32,xtal_86,-424.48443603515625,-6.632569313049316,db://12/xtal_86.cif,12
Sc6Al26N32,xtal_9,-410.5364990234375,-6.414632797241211,db://12/xtal_9.cif,12
Sc6Al26N32,xtal_90,-406.2568054199219,-6.347762584686279,db://12/xtal_90.cif,12
Sc6Al26N32,xtal_92,-407.1168518066406,-6.36120080947876,db://12/xtal_92.cif,12
Sc6Al26N32,xtal_94,-405.4972839355469,-6.33589506149292,db://12/xtal_94.cif,12
Sc6Al26N32,xtal_96,-417.6722412109375,-6.526128768920898,db://12/xtal_96.cif,12
Sc6Al26N32,xtal_98,-401.40478515625,-6.271949768066406,db://12/xtal_98.cif,12
Sc6Al26N32,xtal_11,-409.9072265625,-6.4048004150390625,db://13/xtal_11.cif,13
Sc6Al26N32,xtal_12,-420.7088317871094,-6.573575496673584,db://13/xtal_12.cif,13
Sc6Al26N32,xtal_14,-417.1330871582031,-6.517704486846924,db://13/xtal_14.cif,13
Sc6Al26N32,xtal_15,-427.7953796386719,-6.684302806854248,db://13/xtal_15.cif,13
Sc6Al26N32,xtal_18,-410.35595703125,-6.411811828613281,db://13/xtal_18.cif,13
Sc6Al26N32,xtal_19,-401.5338134765625,-6.273965835571289,db://13/xtal_19.cif,13
Sc6Al26N32,xtal_2,-428.90350341796875,-6.701617240905762,db://13/xtal_2.cif,13
Sc6Al26N32,xtal_21,-425.662353515625,-6.650974273681641,db://13/xtal_21.cif,13
Sc6Al26N32,xtal_24,-409.2148132324219,-6.393981456756592,db://13/xtal_24.cif,13
Sc6Al26N32,xtal_25,-426.39013671875,-6.662345886230469,db://13/xtal_25.cif,13
Sc6Al26N32,xtal_26,-429.5044860839844,-6.711007595062256,db://13/xtal_26.cif,13
Sc6Al26N32,xtal_28,-416.78167724609375,-6.512213706970215,db://13/xtal_28.cif,13
Sc6Al26N32,xtal_3,-413.05364990234375,-6.453963279724121,db://13/xtal_3.cif,13
Sc6Al26N32,xtal_32,-421.9637451171875,-6.593183517456055,db://13/xtal_32.cif,13
Sc6Al26N32,xtal_33,-452.5914306640625,-7.071741104125977,db://13/xtal_33.cif,13
Sc6Al26N32,xtal_35,-418.6567077636719,-6.541511058807373,db://13/xtal_35.cif,13
Sc6Al26N32,xtal_36,-426.2030334472656,-6.659422397613525,db://13/xtal_36.cif,13
Sc6Al26N32,xtal_37,-427.36749267578125,-6.677617073059082,db://13/xtal_37.cif,13
Sc6Al26N32,xtal_38,-405.1900634765625,-6.331094741821289,db://13/xtal_38.cif,13
Sc6Al26N32,xtal_4,-403.3837890625,-6.3028717041015625,db://13/xtal_4.cif,13
Sc6Al26N32,xtal_40,-429.4591369628906,-6.710299015045166,db://13/xtal_40.cif,13
Sc6Al26N32,xtal_41,-428.8495788574219,-6.700774669647217,db://13/xtal_41.cif,13
Sc6Al26N32,xtal_44,-419.44354248046875,-6.553805351257324,db://13/xtal_44.cif,13
Sc6Al26N32,xtal_47,-412.6435852050781,-6.447556018829346,db://13/xtal_47.cif,13
Sc6Al26N32,xtal_48,-447.06280517578125,-6.985356330871582,db://13/xtal_48.cif,13
Sc6Al26N32,xtal_50,-443.8221435546875,-6.934720993041992,db://13/xtal_50.cif,13
Sc6Al26N32,xtal_51,-426.9992980957031,-6.671864032745361,db://13/xtal_51.cif,13
Sc6Al26N32,xtal_52,-388.9053039550781,-6.076645374298096,db://13/xtal_52.cif,13
Sc6Al26N32,xtal_53,-414.4991760253906,-6.4765496253967285,db://13/xtal_53.cif,13
Sc6Al26N32,xtal_57,-415.46807861328125,-6.4916887283325195,db://13/xtal_57.cif,13
Sc6Al26N32,xtal_58,-437.3971252441406,-6.834330081939697,db://13/xtal_58.cif,13
Sc6Al26N32,xtal_59,-404.9418029785156,-6.327215671539307,db://13/xtal_59.cif,13
Sc6Al26N32,xtal_61,-401.5172119140625,-6.273706436157227,db://13/xtal_61.cif,13
Sc6Al26N32,xtal_63,-434.2292175292969,-6.784831523895264,db://13/xtal_63.cif,13
Sc6Al26N32,xtal_68,-425.3866271972656,-6.646666049957275,db://13/xtal_68.cif,13
Sc6Al26N32,xtal_69,-414.3665771484375,-6.474477767944336,db://13/xtal_69.cif,13
Sc6Al26N32,xtal_7,-423.24627685546875,-6.613223075866699,db://13/xtal_7.cif,13
Sc6Al26N32,xtal_72,-407.1643371582031,-6.361942768096924,db://13/xtal_72.cif,13
Sc6Al26N32,xtal_75,-409.31622314453125,-6.395565986633301,db://13/xtal_75.cif,13
Sc6Al26N32,xtal_77,-425.7134094238281,-6.6517720222473145,db://13/xtal_77.cif,13
Sc6Al26N32,xtal_8,-403.56646728515625,-6.305726051330566,db://13/xtal_8.cif,13
Sc6Al26N32,xtal_82,-415.06317138671875,-6.4853620529174805,db://13/xtal_82.cif,13
Sc6Al26N32,xtal_84,-412.1720886230469,-6.440188884735107,db://13/xtal_84.cif,13
Sc6Al26N32,xtal_86,-400.6934814453125,-6.260835647583008,db://13/xtal_86.cif,13
Sc6Al26N32,xtal_87,-413.0519104003906,-6.4539361000061035,db://13/xtal_87.cif,13
Sc6Al26N32,xtal_88,-432.1217041015625,-6.751901626586914,db://13/xtal_88.cif,13
Sc6Al26N32,xtal_9,-414.0901794433594,-6.47015905380249,db://13/xtal_9.cif,13
Sc6Al26N32,xtal_90,-418.3359680175781,-6.536499500274658,db://13/xtal_90.cif,13
Sc6Al26N32,xtal_95,-420.3896789550781,-6.568588733673096,db://13/xtal_95.cif,13
Sc6Al26N32,xtal_96,-424.0083312988281,-6.6251301765441895,db://13/xtal_96.cif,13
Sc6Al26N32,xtal_1,-446.4652099609375,-6.976018905639648,db://14/xtal_1.cif,14
Sc6Al26N32,xtal_10,-393.0400085449219,-6.141250133514404,db://14/xtal_10.cif,14
Sc6Al26N32,xtal_11,-408.09710693359375,-6.376517295837402,db://14/xtal_11.cif,14
Sc6Al26N32,xtal_13,-429.9149475097656,-6.717421054840088,db://14/xtal_13.cif,14
Sc6Al26N32,xtal_15,-453.8955078125,-7.0921173095703125,db://14/xtal_15.cif,14
Sc6Al26N32,xtal_16,-413.9333801269531,-6.467709064483643,db://14/xtal_16.cif,14
Sc6Al26N32,xtal_20,-419.9993896484375,-6.562490463256836,db://14/xtal_20.cif,14
Sc6Al26N32,xtal_21,-417.16766357421875,-6.518244743347168,db://14/xtal_21.cif,14
Sc6Al26N32,xtal_22,-413.92645263671875,-6.4676008224487305,db://14/xtal_22.cif,14
Sc6Al26N32,xtal_23,-430.8002624511719,-6.7312541007995605,db://14/xtal_23.cif,14
Sc6Al26N32,xtal_26,-394.20660400390625,-6.159478187561035,db://14/xtal_26.cif,14
Sc6Al26N32,xtal_28,-426.800537109375,-6.668758392333984,db://14/xtal_28.cif,14
Sc6Al26N32,xtal_3,-411.15496826171875,-6.4242963790893555,db://14/xtal_3.cif,14
Sc6Al26N32,xtal_32,-419.4277038574219,-6.553557872772217,db://14/xtal_32.cif,14
